iso_alpha3,country,state,district,region_type,population,whostandard,natstandard,pm2.5_2020,lyl_rel_to_who_2020,lyl_rel_to_nat_stan_2020,lml_rel_to_who_2020,lml_rel_to_nat_stan_2020,ldl_rel_to_who_stan_2020,ldl_rel_to_nat_stan_2020
IND,India,Jharkhand,Gumla,Predominantly Rural,1140607,5,40,50.448948,4.4539971,1.0548774,53.45,12.66,1625.71,385.03
IND,India,Jharkhand,Palamu,Predominantly Rural,2156116,5,40,50.532444,4.4621797,1.0321795,53.55,12.39,1628.7,376.75
IND,India,Rajasthan,Ajmer,Predominantly Urban,2878018,5,40,50.625446,4.4712939,1.0414933,53.66,12.5,1632.02,380.15
IND,India,Odisha,Dhenkanal,Predominantly Rural,1262629,5,40,50.625858,4.471334,1.0416495,53.66,12.5,1632.04,380.2
IND,India,Rajasthan,Nagaur,Predominantly Rural,3663184,5,40,50.651085,4.4738064,1.0438064,53.69,12.53,1632.94,380.99
IND,India,Jharkhand,Lohardaga,Predominantly Rural,511544,5,40,50.797104,4.4881158,1.0585276,53.86,12.7,1638.16,386.36
IND,India,Rajasthan,Sikar,Predominantly Rural,2950205,5,40,50.804741,4.4888644,1.0588646,53.87,12.71,1638.44,386.49
IND,India,Punjab,Hoshiarpur,Predominantly Rural,1701013,5,40,51.12706,4.520452,1.1068542,54.25,13.28,1649.96,404
IND,India,Odisha,Deogarh,Predominantly Rural,332437,5,40,51.224735,4.5300241,1.100024,54.36,13.2,1653.46,401.51
IND,India,Madhya Pradesh,Shivpuri,Predominantly Rural,1889619,5,40,51.473133,4.5543671,1.1243671,54.65,13.49,1662.34,410.39
IND,India,West Bengal,Darjeeling,Predominantly Rural,1882341,5,40,51.506809,4.5576673,1.1799967,54.69,14.16,1663.55,430.7
IND,India,Odisha,Mayurbhanj,Predominantly Rural,2667047,5,40,51.602623,4.5670571,1.1405706,54.8,13.69,1666.98,416.31
IND,India,Madhya Pradesh,Panna,Predominantly Rural,1127010,5,40,52.01841,4.6078043,1.1778042,55.29,14.13,1681.85,429.9
IND,India,Odisha,Nuapada,Predominantly Rural,629500,5,40,52.030216,4.6089611,1.1937667,55.31,14.33,1682.27,435.72
IND,India,Odisha,Kendujhar,Predominantly Rural,1903529,5,40,52.343788,4.6396914,1.2193556,55.68,14.63,1693.49,445.06
IND,India,Maharashtra,Nagpur,Predominantly Urban,4988426,5,40,52.454544,4.6505456,1.2205455,55.81,14.65,1697.45,445.5
IND,India,Rajasthan,Ganganagar,Predominantly Rural,2342204,5,40,52.612782,4.6660523,1.236711,55.99,14.84,1703.11,451.4
IND,India,Chhattisgarh,Gariaband,Predominantly Rural,583734,5,40,52.676514,4.6722984,1.2477261,56.07,14.97,1705.39,455.42
IND,India,Maharashtra,Gondiya,Predominantly Rural,1174443,5,40,52.681118,4.6727495,1.2427497,56.07,14.91,1705.55,453.6
IND,India,Chhattisgarh,Korba,Predominantly Rural,1352939,5,40,52.806633,4.68505,1.255205,56.22,15.06,1710.04,458.15
IND,India,Uttar Pradesh,Lalitpur,Predominantly Rural,1326458,5,40,52.952793,4.6993737,1.2693738,56.39,15.23,1715.27,463.32
IND,India,Uttarakhand,Hardwar,Predominantly Rural,2107432,5,40,53.055065,4.7093964,1.2823087,56.51,15.39,1718.93,468.04
IND,India,Tripura,Unokoti,Predominantly Rural,462926,5,40,53.159164,4.7195983,1.2895982,56.64,15.48,1722.65,470.7
IND,India,Odisha,Subarnapur,Predominantly Rural,648420,5,40,53.378502,4.7410932,1.3110932,56.89,15.73,1730.5,478.55
IND,India,Rajasthan,Baran,Predominantly Rural,1372301,5,40,53.599457,4.7627468,1.3327466,57.15,15.99,1738.4,486.45
IND,India,West Bengal,Alipurduar,Predominantly Rural,1335437,5,40,53.70406,4.7729979,1.3611845,57.28,16.33,1742.14,496.83
IND,India,Rajasthan,Jhunjhunu,Predominantly Rural,2339285,5,40,53.766449,4.7791119,1.3491119,57.35,16.19,1744.38,492.43
IND,India,Maharashtra,Bhandara,Predominantly Rural,1528682,5,40,53.877224,4.789968,1.3599679,57.48,16.32,1748.34,496.39
IND,India,Jharkhand,Simdega,Predominantly Rural,668359,5,40,53.899612,4.7921619,1.362162,57.51,16.35,1749.14,497.19
IND,India,Odisha,Sundargarh,Predominantly Rural,2217250,5,40,53.912563,4.7934313,1.3640424,57.52,16.37,1749.6,497.88
IND,India,Odisha,Balangir,Predominantly Rural,1747175,5,40,54.09182,4.8109984,1.3809985,57.73,16.57,1756.01,504.06
IND,India,Jharkhand,Chatra,Predominantly Rural,1146425,5,40,55.036606,4.9035873,1.4735873,58.84,17.68,1789.81,537.86
IND,India,Rajasthan,Kota,Predominantly Urban,2201639,5,40,55.568748,4.9557371,1.5257373,59.47,18.31,1808.84,556.89
IND,India,Tripura,Dhalai,Predominantly Rural,406984,5,40,55.852623,4.9835567,1.553557,59.8,18.64,1819,567.05
IND,India,Madhya Pradesh,Tikamgarh,Predominantly Rural,1605588,5,40,56.701729,5.0667691,1.6367693,60.8,19.64,1849.37,597.42
IND,India,Jharkhand,Dumka,Predominantly Rural,1495047,5,40,56.940788,5.0901971,1.6601973,61.08,19.92,1857.92,605.97
IND,India,Rajasthan,Bundi,Predominantly Rural,1173473,5,40,57.001892,5.0961857,1.6661855,61.15,19.99,1860.11,608.16
IND,India,Odisha,Sambalpur,Predominantly Rural,1106440,5,40,57.094334,5.1052446,1.6752448,61.26,20.1,1863.41,611.46
IND,India,Madhya Pradesh,Sheopur,Predominantly Rural,765892,5,40,57.205811,5.1161695,1.6861694,61.39,20.23,1867.4,615.45
IND,India,Meghalaya,South West Garo Hills,Predominantly Rural,185170,5,40,57.208412,5.1164246,1.6864245,61.4,20.24,1867.49,615.54
IND,India,West Bengal,Jalpaiguri,Predominantly Rural,2803491,5,40,57.333012,5.1286354,1.6986352,61.54,20.38,1871.95,620
IND,India,Haryana,Ambala,Predominantly Urban,1336681,5,40,57.738289,5.1683526,1.7383881,62.02,20.86,1886.45,634.51
IND,India,West Bengal,Kolkata,Predominantly Urban,4419044,5,40,58.176208,5.2112684,1.7812684,62.54,21.38,1902.11,650.16
IND,India,Jharkhand,Deoghar,Predominantly Rural,1657439,5,40,58.49519,5.2425289,1.8125287,62.91,21.75,1913.52,661.57
IND,India,Jharkhand,Hazaribagh,Predominantly Rural,2277408,5,40,58.565113,5.2493811,1.8193811,62.99,21.83,1916.02,664.07
IND,India,Madhya Pradesh,Satna,Predominantly Rural,2435922,5,40,58.778194,5.2702632,1.840263,63.24,22.08,1923.65,671.7
IND,India,Uttar Pradesh,Moradabad,Predominantly Rural,3199273,5,40,58.784431,5.270874,1.8408742,63.25,22.09,1923.87,671.92
IND,India,Odisha,Jharsuguda,Predominantly Rural,612877,5,40,58.821606,5.2745171,1.8445172,63.29,22.13,1925.2,673.25
IND,India,Madhya Pradesh,Chhatarpur,Predominantly Rural,1948423,5,40,58.917995,5.2839637,1.8539635,63.41,22.25,1928.65,676.7
IND,India,Punjab,Shahid Bhagat Singh Nagar,Predominantly Rural,667053,5,40,58.960922,5.2881703,1.8581705,63.46,22.3,1930.18,678.23
IND,India,Uttar Pradesh,Amroha,Predominantly Rural,2305539,5,40,59.041721,5.2960887,1.8660887,63.55,22.39,1933.07,681.12
IND,India,Rajasthan,Tonk,Predominantly Rural,1576570,5,40,59.132896,5.3050237,1.8750238,63.66,22.5,1936.33,684.38
IND,India,Punjab,Gurdaspur,Predominantly Rural,1873203,5,40,59.23473,5.3150034,1.8850034,63.78,22.62,1939.98,688.03
IND,India,Rajasthan,Jaipur,Predominantly Urban,7325172,5,40,59.294807,5.3208909,1.890891,63.85,22.69,1942.13,690.18
IND,India,Chhattisgarh,Raigarh,Predominantly Rural,1674962,5,40,59.500351,5.3410344,1.9119954,64.09,22.94,1949.48,697.88
IND,India,Jharkhand,Ranchi,Predominantly Urban,3206396,5,40,59.611366,5.3519139,1.9219141,64.22,23.06,1953.45,701.5
IND,India,West Bengal,Purba Medinipur,Predominantly Rural,5437063,5,40,60.344257,5.423737,1.9937371,65.08,23.92,1979.66,727.71
IND,India,Jharkhand,Giridih,Predominantly Rural,2702714,5,40,60.70689,5.4592752,2.0292752,65.51,24.35,1992.64,740.69
IND,India,Punjab,Fazilka,Predominantly Rural,1041739,5,40,60.798523,5.468255,2.038255,65.62,24.46,1995.91,743.96
IND,India,Haryana,Yamunanagar,Predominantly Rural,1050639,5,40,61.344624,5.5217733,2.091773,66.26,25.1,2015.45,763.5
IND,India,Uttar Pradesh,Rampur,Predominantly Rural,2606046,5,40,61.410313,5.5282106,2.0982108,66.34,25.18,2017.8,765.85
IND,India,Rajasthan,Hanumangarh,Predominantly Rural,1777659,5,40,61.461571,5.5332341,2.1032341,66.4,25.24,2019.63,767.68
IND,India,Bihar,Kishanganj,Predominantly Rural,1945786,5,40,61.487202,5.5357456,2.1057458,66.43,25.27,2020.55,768.6
IND,India,Jharkhand,Kodarma,Predominantly Rural,469691,5,40,61.5219,5.5391464,2.1091464,66.47,25.31,2021.79,769.84
IND,India,Punjab,Fatehgarh Sahib,Predominantly Rural,643199,5,40,61.580238,5.5448632,2.1148632,66.54,25.38,2023.88,771.93
IND,India,Jharkhand,Khunti,Predominantly Rural,603091,5,40,61.585125,5.545342,2.1153421,66.54,25.38,2024.05,772.1
IND,India,Uttar Pradesh,Saharanpur,Predominantly Rural,3739323,5,40,61.875469,5.5737963,2.143796,66.89,25.73,2034.44,782.49
IND,India,Jharkhand,Pakur,Predominantly Rural,977215,5,40,61.940647,5.5801835,2.1501832,66.96,25.8,2036.77,784.82
IND,India,Tripura,Khowai,Predominantly Rural,468102,5,40,61.983044,5.5843382,2.1543384,67.01,25.85,2038.28,786.33
IND,India,West Bengal,South 24 Parganas,Predominantly Rural,8592532,5,40,61.983452,5.5843782,2.1543782,67.01,25.85,2038.3,786.35
IND,India,West Bengal,Howrah,Predominantly Urban,5071093,5,40,61.985691,5.5845981,2.1545978,67.02,25.86,2038.38,786.43
IND,India,West Bengal,Pashchim Medinipur,Predominantly Rural,6240632,5,40,62.325668,5.6179152,2.1879153,67.41,26.25,2050.54,798.59
IND,India,Madhya Pradesh,Rewa,Predominantly Rural,2614304,5,40,62.486271,5.6336546,2.2036545,67.6,26.44,2056.28,804.33
IND,India,Jharkhand,Pashchimi Singhbhum,Predominantly Rural,1665694,5,40,62.608154,5.6455989,2.2155991,67.75,26.59,2060.64,808.69
IND,India,Odisha,Bargarh,Predominantly Rural,1564707,5,40,62.66856,5.6515188,2.221519,67.82,26.66,2062.8,810.85
IND,India,Chhattisgarh,Kabirdham,Predominantly Rural,888936,5,40,62.700554,5.654654,2.2258272,67.86,26.71,2063.95,812.43
IND,India,Uttar Pradesh,Pilibhit,Predominantly Rural,2263855,5,40,62.981609,5.6821976,2.2521975,68.19,27.03,2074,822.05
IND,India,Chhattisgarh,Bilaspur,Predominantly Rural,2165303,5,40,62.987354,5.6827607,2.2549367,68.19,27.06,2074.21,823.05
IND,India,Chhattisgarh,Balod,Predominantly Rural,697561,5,40,63.092007,5.6930165,2.2630167,68.32,27.16,2077.95,826
IND,India,Punjab,Patiala,Predominantly Urban,2002517,5,40,63.251785,5.7086749,2.2786751,68.5,27.34,2083.67,831.72
IND,India,West Bengal,North 24 Parganas,Predominantly Urban,10918512,5,40,64.080322,5.7898717,2.3598716,69.48,28.32,2113.3,861.35
IND,India,West Bengal,Birbhum,Predominantly Rural,3699497,5,40,64.092171,5.7910328,2.3610327,69.49,28.33,2113.73,861.78
IND,India,West Bengal,Murshidabad,Predominantly Rural,7551664,5,40,64.118286,5.7935925,2.3635921,69.52,28.36,2114.66,862.71
IND,India,Rajasthan,Sawai Madhopur,Predominantly Rural,1393486,5,40,64.190125,5.8006325,2.3706326,69.61,28.45,2117.23,865.28
IND,India,Chhattisgarh,Rajnandgaon,Predominantly Rural,1699391,5,40,65.349724,5.9142733,2.4842732,70.97,29.81,2158.71,906.76
IND,India,Jharkhand,Godda,Predominantly Rural,1459608,5,40,65.559883,5.9348683,2.5048683,71.22,30.06,2166.23,914.28
IND,India,Jharkhand,Jamtara,Predominantly Rural,870483,5,40,65.860435,5.9643221,2.5343223,71.57,30.41,2176.98,925.03
IND,India,Jharkhand,Saraikela-kharsawan,Predominantly Rural,1158404,5,40,65.864464,5.9647174,2.5347173,71.58,30.42,2177.12,925.17
IND,India,Chhattisgarh,Mahasamund,Predominantly Rural,1166618,5,40,66.097305,5.9875355,2.5575356,71.85,30.69,2185.45,933.5
IND,India,Bihar,Banka,Predominantly Rural,2303103,5,40,66.348404,6.0121436,2.5821435,72.15,30.99,2194.43,942.48
IND,India,Rajasthan,Dausa,Predominantly Rural,1844763,5,40,66.813637,6.0577359,2.6277361,72.69,31.53,2211.07,959.12
IND,India,Chhattisgarh,Dhamtari,Predominantly Rural,898891,5,40,66.853249,6.0616183,2.6316183,72.74,31.58,2212.49,960.54
IND,India,Uttar Pradesh,Muzaffarnagar,Predominantly Rural,3234930,5,40,67.064316,6.082303,2.6523032,72.99,31.83,2220.04,968.09
IND,India,Jharkhand,Purbi Singhbhum,Predominantly Urban,2580815,5,40,67.203941,6.0959864,2.6659865,73.15,31.99,2225.04,973.09
IND,India,West Bengal,Uttar Dinajpur,Predominantly Rural,3300317,5,40,67.222107,6.0977669,2.6677668,73.17,32.01,2225.68,973.73
IND,India,Chhattisgarh,Mungeli,Predominantly Rural,806902,5,40,67.818375,6.1562004,2.7264376,73.87,32.72,2247.01,995.15
IND,India,Bihar,Jamui,Predominantly Rural,2011855,5,40,68.120041,6.1857643,2.7557642,74.23,33.07,2257.8,1005.85
IND,India,Uttar Pradesh,Jhansi,Predominantly Urban,2212757,5,40,68.129921,6.1867323,2.7567322,74.24,33.08,2258.16,1006.21
IND,India,Haryana,Kurukshetra,Predominantly Rural,1261845,5,40,68.343323,6.2076454,2.7776453,74.49,33.33,2265.79,1013.84
IND,India,Chhattisgarh,Janjgir-Champa,Predominantly Rural,1818577,5,40,68.343773,6.2076898,2.7776899,74.49,33.33,2265.81,1013.86
IND,India,Jharkhand,Sahibganj,Predominantly Rural,1304383,5,40,68.372337,6.2104888,2.7804887,74.53,33.37,2266.83,1014.88
IND,India,Punjab,Jalandhar,Predominantly Urban,2315865,5,40,68.412201,6.2143955,2.7843955,74.57,33.41,2268.25,1016.3
IND,India,Punjab,Amritsar,Predominantly Urban,2585142,5,40,68.526764,6.2256227,2.7956228,74.71,33.55,2272.35,1020.4
IND,India,West Bengal,Nadia,Predominantly Rural,5539078,5,40,68.561821,6.2290583,2.7990582,74.75,33.59,2273.61,1021.66
IND,India,Haryana,Mahendragarh,Predominantly Rural,1024047,5,40,68.660973,6.2387757,2.8087757,74.87,33.71,2277.15,1025.2
IND,India,Punjab,Sri Muktsar Sahib,Predominantly Rural,924262,5,40,69.021049,6.2740626,2.8440626,75.29,34.13,2290.03,1038.08
IND,India,Punjab,Faridkot,Predominantly Rural,645147,5,40,69.298508,6.3012538,2.8712537,75.62,34.46,2299.96,1048.01
IND,India,Punjab,Kapurthala,Predominantly Rural,842325,5,40,69.59156,6.3299727,2.8999729,75.96,34.8,2310.44,1058.49
IND,India,Bihar,Araria,Predominantly Rural,3218761,5,40,69.764412,6.3469124,2.9169126,76.16,35,2316.62,1064.67
IND,India,Tripura,Gomati,Predominantly Rural,571958,5,40,69.983368,6.3683701,2.9383702,76.42,35.26,2324.46,1072.51
IND,India,Rajasthan,Karauli,Predominantly Rural,1662416,5,40,70.335922,6.4029207,2.9729207,76.84,35.68,2337.07,1085.12
IND,India,Haryana,Sirsa,Predominantly Rural,1418376,5,40,70.545181,6.4234276,2.9934278,77.08,35.92,2344.55,1092.6
IND,India,Jharkhand,Ramgarh,Predominantly Urban,1046197,5,40,70.631126,6.4318504,3.0018504,77.18,36.02,2347.63,1095.68
IND,India,Uttar Pradesh,Balrampur,Predominantly Rural,2363723,5,40,70.742661,6.4427805,3.0127804,77.31,36.15,2351.61,1099.66
IND,India,Bihar,Gaya,Predominantly Rural,4958624,5,40,70.951942,6.4632907,3.0332906,77.56,36.4,2359.1,1107.15
IND,India,Uttar Pradesh,Meerut,Predominantly Urban,3767875,5,40,71.182648,6.4858994,3.0558994,77.83,36.67,2367.35,1115.4
IND,India,Punjab,Sangrur,Predominantly Rural,1723156,5,40,71.216087,6.4891768,3.0591767,77.87,36.71,2368.55,1116.6
IND,India,Punjab,Barnala,Predominantly Rural,619269,5,40,71.274078,6.4948597,3.0648601,77.94,36.78,2370.62,1118.67
IND,India,Uttar Pradesh,Mahoba,Predominantly Rural,952320,5,40,71.282951,6.4957294,3.0657294,77.95,36.79,2370.94,1118.99
IND,India,Punjab,Bathinda,Predominantly Rural,1493149,5,40,71.350197,6.5023193,3.0723195,78.03,36.87,2373.35,1121.4
IND,India,Bihar,Aurangabad,Predominantly Rural,2858183,5,40,71.487396,6.5157647,3.0857646,78.19,37.03,2378.25,1126.3
IND,India,Punjab,Mansa,Predominantly Rural,836987,5,40,71.546028,6.5215106,3.0915105,78.26,37.1,2380.35,1128.4
IND,India,West Bengal,Dakshin Dinajpur,Predominantly Rural,1717161,5,40,71.697281,6.5363331,3.1063333,78.44,37.28,2385.76,1133.81
IND,India,Punjab,Firozpur,Predominantly Rural,1089267,5,40,72.039192,6.5698404,3.1398406,78.84,37.68,2397.99,1146.04
IND,India,Haryana,Kaithal,Predominantly Rural,1207456,5,40,72.258423,6.5913253,3.1613255,79.1,37.94,2405.83,1153.88
IND,India,Punjab,Ludhiana,Predominantly Urban,3671199,5,40,72.568626,6.6217256,3.1917255,79.46,38.3,2416.93,1164.98
IND,India,Haryana,Bhiwani,Predominantly Rural,1255286,5,40,72.790726,6.6434913,3.2134912,79.72,38.56,2424.87,1172.92
IND,India,Bihar,Kaimur (Bhabua),Predominantly Rural,1830494,5,40,72.915184,6.6556878,3.2373972,79.87,38.85,2429.33,1181.65
IND,India,Uttar Pradesh,Bareilly,Predominantly Rural,4868673,5,40,73.076729,6.67151979999999,3.2415197,80.06,38.9,2435.1,1183.15
IND,India,Chhattisgarh,Baloda Bazar,Predominantly Rural,1421663,5,40,73.219093,6.6854711,3.255471,80.23,39.07,2440.2,1188.25
IND,India,Uttar Pradesh,Mirzapur,Predominantly Rural,2777180,5,40,73.451363,6.7082338,3.2782338,80.5,39.34,2448.51,1196.56
IND,India,Jharkhand,Bokaro,Predominantly Urban,2345949,5,40,73.642487,6.726964,3.2969639,80.72,39.56,2455.34,1203.39
IND,India,Punjab,Moga,Predominantly Rural,1044480,5,40,73.694618,6.7320724,3.3020723,80.78,39.62,2457.21,1205.26
IND,India,West Bengal,Puruliya,Predominantly Rural,3112587,5,40,74.126434,6.7743907,3.3443909,81.29,40.13,2472.65,1220.7
IND,India,Uttar Pradesh,Lakhimpur Kheri,Predominantly Rural,4415090,5,40,74.164963,6.7781668,3.3481665,81.34,40.18,2474.03,1222.08
IND,India,Uttar Pradesh,Sambhal,Predominantly Rural,2323339,5,40,74.277382,6.7891831,3.3591831,81.47,40.31,2478.05,1226.1
IND,India,Tripura,West Tripura,Predominantly Rural,978625,5,40,74.280197,6.7894592,3.3594592,81.47,40.31,2478.15,1226.2
IND,India,Rajasthan,Alwar,Predominantly Rural,4077618,5,40,74.370811,6.7983394,3.3683393,81.58,40.42,2481.39,1229.44
IND,India,Jharkhand,Dhanbad,Predominantly Urban,2969042,5,40,74.489609,6.8099818,3.3799818,81.72,40.56,2485.64,1233.69
IND,India,Bihar,Rohtas,Predominantly Rural,3377696,5,40,74.648033,6.8255076,3.3964639,81.91,40.76,2491.31,1239.71
IND,India,West Bengal,Maldah,Predominantly Rural,4231683,5,40,74.748604,6.8353634,3.4053633,82.02,40.86,2494.91,1242.96
IND,India,Punjab,Tarn Taran,Predominantly Rural,1148465,5,40,74.81105,6.8414831,3.411483,82.1,40.94,2497.14,1245.19
IND,India,West Bengal,Hooghly,Predominantly Rural,5856109,5,40,74.85495,6.8457856,3.4157853,82.15,40.99,2498.71,1246.76
IND,India,Uttar Pradesh,Shravasti,Predominantly Rural,2266800,5,40,75.050041,6.8649039,3.4349039,82.38,41.22,2505.69,1253.74
IND,India,Uttar Pradesh,Hapur,Predominantly Rural,1450047,5,40,75.188248,6.878448,3.4484479,82.54,41.38,2510.63,1258.68
IND,India,West Bengal,Barddhaman,Predominantly Rural,8169994,5,40,75.219162,6.8814778,3.4514778,82.58,41.42,2511.74,1259.79
IND,India,Haryana,Charkhi Dadri,Predominantly Rural,530326,5,40,75.261032,6.885581,3.4555812,82.63,41.47,2513.24,1261.29
IND,India,Bihar,Supaul,Predominantly Rural,2529105,5,40,75.319366,6.8912978,3.461298,82.7,41.54,2515.32,1263.37
IND,India,Tripura,South Tripura,Predominantly Rural,368252,5,40,75.395782,6.8987865,3.4687865,82.79,41.63,2518.06,1266.11
IND,India,Uttar Pradesh,Chitrakoot,Predominantly Rural,1089014,5,40,75.481995,6.9072351,3.4772353,82.89,41.73,2521.14,1269.19
IND,India,Haryana,Karnal,Predominantly Rural,1630745,5,40,76.068092,6.9646726,3.5346727,83.58,42.42,2542.11,1290.16
IND,India,West Bengal,Bankura,Predominantly Rural,3787134,5,40,76.224174,6.9799695,3.5499692,83.76,42.6,2547.69,1295.74
IND,India,Bihar,Nawada,Predominantly Rural,2535988,5,40,76.328606,6.9902034,3.5602033,83.88,42.72,2551.42,1299.47
IND,India,Bihar,Munger,Predominantly Rural,1489578,5,40,76.664284,7.0230994,3.5930996,84.28,43.12,2563.43,1311.48
IND,India,Uttar Pradesh,Shamli,Predominantly Rural,1305254,5,40,77.035095,7.0594392,3.6294394,84.71,43.55,2576.7,1324.75
IND,India,Madhya Pradesh,Datia,Predominantly Rural,970808,5,40,77.38932,7.0941534,3.6641536,85.13,43.97,2589.37,1337.42
IND,India,Tripura,Sepahijala,Predominantly Rural,395725,5,40,77.40757,7.0959415,3.6659417,85.15,43.99,2590.02,1338.07
IND,India,Haryana,Hisar,Predominantly Rural,1898375,5,40,77.764305,7.1309023,3.7009022,85.57,44.41,2602.78,1350.83
IND,India,Bihar,Lakhisarai,Predominantly Rural,1175473,5,40,78.095978,7.1634064,3.7334061,85.96,44.8,2614.64,1362.69
IND,India,Chhattisgarh,Bemetara,Predominantly Rural,818982,5,40,78.242859,7.1778002,3.7478001,86.13,44.97,2619.9,1367.95
IND,India,Bihar,Bhagalpur,Predominantly Rural,3467116,5,40,78.617241,7.2144895,3.7844894,86.57,45.41,2633.29,1381.34
IND,India,Haryana,Fatehabad,Predominantly Rural,1030468,5,40,78.657524,7.2184372,3.7884374,86.62,45.46,2634.73,1382.78
IND,India,Uttar Pradesh,Bahraich,Predominantly Rural,2783905,5,40,79.211304,7.2727079,3.8427079,87.27,46.11,2654.54,1402.59
IND,India,Bihar,Purnia,Predominantly Rural,3687496,5,40,79.406517,7.2918391,3.8618391,87.5,46.34,2661.52,1409.57
IND,India,Haryana,Jind,Predominantly Rural,1487940,5,40,79.457306,7.2968159,3.866816,87.56,46.4,2663.34,1411.39
IND,India,Uttar Pradesh,Siddharth Nagar,Predominantly Rural,3414512,5,40,79.554329,7.3063245,3.8763244,87.68,46.52,2666.81,1414.86
IND,India,Chhattisgarh,Durg,Predominantly Rural,2218874,5,40,80.220734,7.3716321,3.941632,88.46,47.3,2690.65,1438.7
IND,India,Madhya Pradesh,Gwalior,Predominantly Urban,2105180,5,40,80.674187,7.4160705,3.9860706,88.99,47.83,2706.87,1454.92
IND,India,Uttar Pradesh,Hamirpur,Predominantly Rural,1216871,5,40,81.080688,7.4559078,4.0259075,89.47,48.31,2721.41,1469.46
IND,India,Bihar,Katihar,Predominantly Rural,3469979,5,40,81.291344,7.4765515,4.0465517,89.72,48.56,2728.94,1476.99
IND,India,Uttar Pradesh,Banda,Predominantly Rural,1956242,5,40,81.341408,7.4814582,4.0514579,89.78,48.62,2730.73,1478.78
IND,India,Bihar,Sheikhpura,Predominantly Rural,709899,5,40,81.42141,7.4892983,4.0592985,89.87,48.71,2733.59,1481.64
IND,India,Uttar Pradesh,Maharajganj,Predominantly Rural,3210371,5,40,81.47821,7.4948649,4.0648646,89.94,48.78,2735.63,1483.68
IND,India,Bihar,Madhubani,Predominantly Rural,5067405,5,40,81.681458,7.5147829,4.0847826,90.18,49.02,2742.9,1490.95
IND,India,Uttar Pradesh,Budaun,Predominantly Rural,3401998,5,40,82.012939,7.5472679,4.1172681,90.57,49.41,2754.75,1502.8
IND,India,Bihar,Jehanabad,Predominantly Rural,1270280,5,40,82.60672,7.6054587,4.1754584,91.27,50.11,2775.99,1524.04
IND,India,Bihar,Madhepura,Predominantly Rural,2274145,5,40,82.729401,7.6174812,4.1874809,91.41,50.25,2780.38,1528.43
IND,India,Uttar Pradesh,Bulandshahr,Predominantly Rural,3814531,5,40,82.865273,7.6307969,4.2007971,91.57,50.41,2785.24,1533.29
IND,India,Haryana,Rewari,Predominantly Rural,878097,5,40,83.163483,7.6600208,4.230021,91.92,50.76,2795.91,1543.96
IND,India,Bihar,Arwal,Predominantly Rural,803978,5,40,83.297813,7.6731858,4.2431855,92.08,50.92,2800.71,1548.76
IND,India,Uttar Pradesh,Jalaun,Predominantly Rural,1857038,5,40,84.380333,7.779273,4.3492732,93.35,52.19,2839.43,1587.48
IND,India,Bihar,Nalanda,Predominantly Rural,3258899,5,40,84.901169,7.8303142,4.4003143,93.96,52.8,2858.06,1606.11
IND,India,Bihar,Pashchim Champaran,Predominantly Rural,4459097,5,40,85.216301,7.8611975,4.4311976,94.33,53.17,2869.34,1617.39
IND,India,Haryana,Panipat,Predominantly Urban,1321736,5,40,85.370773,7.8763356,4.4463358,94.52,53.36,2874.86,1622.91
IND,India,Chhattisgarh,Raipur,Predominantly Rural,2522522,5,40,85.700752,7.9086738,4.4786735,94.9,53.74,2886.67,1634.72
IND,India,Uttar Pradesh,Shahjahanpur,Predominantly Rural,3300328,5,40,85.995148,7.9375243,4.5075245,95.25,54.09,2897.2,1645.25
IND,India,Uttar Pradesh,Chandauli,Predominantly Rural,2210762,5,40,86.411484,7.9783254,4.5483255,95.74,54.58,2912.09,1660.14
IND,India,Uttar Pradesh,Baghpat,Predominantly Rural,1426461,5,40,87.277176,8.0631638,4.6331635,96.76,55.6,2943.05,1691.1
IND,India,Bihar,Saharsa,Predominantly Rural,2141490,5,40,87.283867,8.0638189,4.6338191,96.77,55.61,2943.29,1691.34
IND,India,Bihar,Khagaria,Predominantly Rural,1882552,5,40,87.818588,8.1162214,4.6862216,97.39,56.23,2962.42,1710.47
IND,India,Bihar,Sitamarhi,Predominantly Rural,3362183,5,40,88.304817,8.1638718,4.7338719,97.97,56.81,2979.81,1727.86
IND,India,Bihar,Bhojpur,Predominantly Rural,3114088,5,40,89.114082,8.2431803,4.81318,98.92,57.76,3008.76,1756.81
IND,India,Haryana,Rohtak,Predominantly Urban,1157083,5,40,89.133293,8.2450628,4.8150625,98.94,57.78,3009.45,1757.5
IND,India,Uttar Pradesh,Kasganj,Predominantly Rural,1544202,5,40,89.901321,8.3203297,4.8903294,99.84,58.68,3036.92,1784.97
IND,India,Uttar Pradesh,Sitapur,Predominantly Rural,4923809,5,40,90.099167,8.3397188,4.9097185,100.08,58.92,3044,1792.05
IND,India,Bihar,Begusarai,Predominantly Rural,3392864,5,40,90.199364,8.3495378,4.9195375,100.19,59.03,3047.58,1795.63
IND,India,Rajasthan,Bharatpur,Predominantly Rural,2822650,5,40,90.354134,8.3647051,4.9347053,100.38,59.22,3053.12,1801.17
IND,India,Haryana,Jhajjar,Predominantly Rural,1088256,5,40,90.991272,8.427145,4.9971447,101.13,59.97,3075.91,1823.96
IND,India,Bihar,Patna,Predominantly Urban,6579670,5,40,91.015495,8.4295187,4.9995184,101.15,59.99,3076.77,1824.82
